i,side,reason,confluence,agreement,taken,quality,dist_atr
59723,-1,bounce_resistance,1.0,full,True,96.1,0.043815801094938246
59738,-1,bounce_resistance,1.0,full,True,95.81,0.023646337377343563
59742,-1,bounce_resistance,1.0,full,True,94.97,0.1300725234654083
59753,1,bounce_support,-1.0,conflict,True,83.32,0.10932379371730738
59762,1,bounce_support,-1.0,conflict,True,95.89,0.031926657227410726
59798,-1,bounce_resistance,1.0,full,True,96.77,0.3004961303801139
59835,-1,bounce_resistance,1.0,full,True,94.97,0.48584212929148973
59877,1,bounce_support,-1.0,conflict,True,98.75,0.3335046917938778
59906,-1,bounce_resistance,1.0,full,True,77.96,0.11939828374990313
59940,-1,bounce_resistance,1.0,full,True,68.82,0.3750265853210324
59958,-1,bounce_resistance,1.0,full,True,87.04,0.48222705248907427
60059,-1,bounce_resistance,1.0,full,True,95.94,0.1627165788620774
60099,1,bounce_support,-1.0,conflict,True,77.73,0.43856842123323164
60106,1,bounce_support,-1.0,conflict,True,86.81,0.4448950488818985
60125,1,bounce_support,-1.0,conflict,True,97.89,0.47269355277878045
60149,-1,bounce_resistance,0.778,partial,True,85.52,0.2407978419794712
60181,-1,bounce_resistance,1.0,full,True,97.46,0.33088561220903656
60257,-1,bounce_resistance,1.0,full,True,92.19,0.19318581527126674
60302,-1,bounce_resistance,1.0,full,True,95.9,0.40463121848501404
60317,-1,bounce_resistance,1.0,full,True,97.92,0.4301037327285867
60351,-1,bounce_resistance,1.0,full,True,74.19,0.46123366272223376
60366,-1,bounce_resistance,1.0,full,True,82.33,0.2771235851371415
60444,1,bounce_support,-0.556,conflict,True,84.94,0.37302008580713575
60497,1,bounce_support,-0.556,conflict,True,89.05,0.2503858908571895
60514,1,bounce_support,-0.556,conflict,True,85.47,0.2772497830864437
60587,1,bounce_support,-0.556,conflict,True,93.85,0.18088770296428067
60605,-1,bounce_resistance,0.556,partial,True,73.51,0.2919413613536983
60617,-1,bounce_resistance,0.556,partial,True,80.53,0.25749567813560936
60655,1,bounce_support,-0.556,conflict,True,79.92,0.36065770723073587
60671,1,bounce_support,-0.556,conflict,True,96.67,0.36126840946896516
60687,-1,bounce_resistance,0.556,partial,True,96.39,0.4658094676387052
60748,-1,bounce_resistance,1.0,full,True,92.97,0.22786824037022876
60807,1,bounce_support,-0.222,conflict,True,87.0,0.3237084955535716
60864,1,bounce_support,0.111,partial,True,94.98,0.3984563192037824
60905,1,bounce_support,0.111,partial,True,85.91,0.35768890100636413
60944,1,bounce_support,0.111,partial,True,83.59,0.18795749150014135
61013,1,bounce_support,0.111,partial,True,95.95,0.29433763958837234
61087,1,bounce_support,0.111,partial,True,84.48,0.2913602314803663
61108,1,bounce_support,0.111,partial,True,94.07,0.3071614740998995
61156,1,bounce_support,0.111,partial,True,96.36,0.11434724494604886
61187,-1,bounce_resistance,-0.111,conflict,True,71.01,0.43730561253708355
61206,-1,bounce_resistance,-0.111,conflict,True,84.43,0.25719741592443734
61234,-1,bounce_resistance,0.111,partial,True,93.76,0.10382313650949038
61373,1,bounce_support,0.111,partial,True,84.69,0.0407716851185347
61385,1,bounce_support,0.111,partial,True,86.57,0.11791690554806508
61387,1,bounce_support,0.111,partial,True,85.16,0.09141588311982161
61388,1,bounce_support,0.111,partial,True,95.76,0.41372630425294166
61416,-1,bounce_resistance,-0.111,conflict,True,78.66,0.3084915386126424
61427,-1,bounce_resistance,-0.111,conflict,True,84.43,0.3547279589794864
61578,1,bounce_support,0.111,partial,True,95.22,0.35610298124405043
61631,1,bounce_support,0.111,partial,True,81.9,0.2717767639424845
61717,1,bounce_support,0.111,partial,True,92.02,0.2046524815118686
61752,-1,bounce_resistance,-0.111,conflict,True,75.42,0.11546378905921718
61766,-1,bounce_resistance,0.111,partial,True,96.76,0.4062874259457216
61816,-1,bounce_resistance,0.111,partial,True,95.76,0.018823337615326955
61832,-1,bounce_resistance,0.111,partial,True,98.44,0.2919181611609511
61839,-1,bounce_resistance,0.333,partial,True,93.68,0.11153254625406912
61935,1,bounce_support,0.111,partial,True,84.16,0.43838825266342196
61983,-1,bounce_resistance,0.333,partial,True,68.61,0.3974443677836477
62069,-1,bounce_resistance,0.333,partial,True,96.36,0.16580447364647247
62134,1,bounce_support,-0.333,conflict,True,96.74,0.3717648209464294
62178,-1,bounce_resistance,1.0,full,True,80.97,0.07417780243112553
62195,-1,bounce_resistance,1.0,full,True,69.0,0.16145571977788925
62201,-1,bounce_resistance,1.0,full,True,78.37,0.20262065201884008
62217,-1,bounce_resistance,1.0,full,True,84.11,0.30674368221994275
62230,-1,bounce_resistance,1.0,full,True,91.52,0.1371521941633341
62286,-1,bounce_resistance,1.0,full,True,86.15,0.13491636712649058
62292,-1,bounce_resistance,1.0,full,True,84.91,0.252818773211016
62296,-1,bounce_resistance,1.0,full,True,85.27,0.2780849574017005
62311,-1,bounce_resistance,1.0,full,True,94.02,0.20187499329831732
62334,-1,bounce_resistance,1.0,full,True,96.57,0.13162914454224067
62361,-1,bounce_resistance,1.0,full,True,88.47,0.25640148619874575
62440,-1,bounce_resistance,1.0,full,True,93.52,0.3124636892185267
62489,1,bounce_support,-1.0,conflict,True,84.87,0.3013784773987144
62540,1,bounce_support,-1.0,conflict,True,83.68,0.28634207145428253
62568,1,bounce_support,-0.778,conflict,True,96.95,0.25042785693032643
62614,1,bounce_support,-0.556,conflict,True,97.64,0.21698447168018306
62655,1,bounce_support,-0.556,conflict,True,86.7,0.011222938616430977
62677,1,bounce_support,-0.556,conflict,True,86.74,0.48013819448731565
62703,1,bounce_support,-0.556,conflict,True,95.3,0.0740340728716435
62706,1,bounce_support,-0.556,conflict,True,89.95,0.25879108601614303
62727,-1,bounce_resistance,0.556,partial,True,94.14,0.020168409398972714
62826,-1,bounce_resistance,1.0,full,True,76.87,0.14089203584329443
62866,-1,bounce_resistance,1.0,full,True,92.63,0.2212671694151751
62876,-1,bounce_resistance,1.0,full,True,96.51,0.35848359480946446
62910,1,bounce_support,-1.0,conflict,True,98.87,0.15121330154402685
63019,-1,bounce_resistance,1.0,full,True,96.69,0.27287943862602304
63035,-1,bounce_resistance,1.0,full,True,97.45,0.4125600350755424
63125,-1,bounce_resistance,1.0,full,True,76.07,0.2868138990208177
63155,-1,bounce_resistance,1.0,full,True,94.07,0.13792995817042542
63181,-1,bounce_resistance,1.0,full,True,86.6,0.26338735361325083
63257,1,bounce_support,-1.0,conflict,True,80.86,0.4470579750957548
63258,1,bounce_support,-1.0,conflict,True,96.2,0.19259566048170887
63328,1,bounce_support,-0.556,conflict,True,96.11,0.288761314259965
63367,-1,bounce_resistance,0.556,partial,True,85.98,0.3554404566009827
63396,1,bounce_support,-0.556,conflict,True,94.65,0.34984449406169527
63451,-1,bounce_resistance,1.0,full,True,73.32,0.2793799822344148
63505,-1,bounce_resistance,1.0,full,True,94.16,0.3352810341821802
63525,1,bounce_support,-1.0,conflict,True,83.84,0.09227255930978036
63552,1,bounce_support,-0.778,conflict,True,72.54,0.447761150877459
63616,1,bounce_support,-0.556,conflict,True,96.4,0.03072708681807911
63634,-1,bounce_resistance,0.556,partial,True,88.36,0.007385305763154737
63701,1,bounce_support,-0.556,conflict,True,94.44,0.26766165096567646
63737,-1,bounce_resistance,0.556,partial,True,85.06,0.4864932348617078
63794,1,bounce_support,-0.556,conflict,True,98.85,0.4179314476511336
63799,1,bounce_support,-0.556,conflict,True,76.9,0.45325711921051864
63829,1,bounce_support,-0.222,conflict,True,88.72,0.22644549732357092
63871,-1,bounce_resistance,-0.111,conflict,True,86.82,0.3158423548632063
63925,-1,bounce_resistance,1.0,full,True,85.12,0.4933466917700249
63927,-1,bounce_resistance,1.0,full,True,97.84,0.3513768269811993
63934,-1,bounce_resistance,1.0,full,True,97.54,0.4541391464483552
63942,-1,bounce_resistance,1.0,full,True,98.05,0.3681918284655677
63984,-1,bounce_resistance,1.0,full,True,96.59,0.25169331015858515
64107,-1,bounce_resistance,1.0,full,True,78.07,0.3557778534009667
64154,-1,bounce_resistance,1.0,full,True,89.33,0.30596884096154825
64187,1,bounce_support,-1.0,conflict,True,72.49,0.07428728602960334
64190,1,bounce_support,-1.0,conflict,True,85.75,0.24503454613637454
64215,1,bounce_support,-1.0,conflict,True,84.3,0.012933278675685639
64253,-1,bounce_resistance,1.0,full,True,83.43,0.48761813590517683
64266,-1,bounce_resistance,1.0,full,True,95.49,0.2373866018864894
64294,1,bounce_support,-1.0,conflict,True,71.76,0.16905048815541954
64304,1,bounce_support,-1.0,conflict,True,72.65,0.2094736996886893
64362,-1,bounce_resistance,1.0,full,True,83.35,0.33990434674952086
64496,-1,bounce_resistance,1.0,full,True,87.09,0.3310593639546702
64545,1,bounce_support,-0.778,conflict,True,85.8,0.10029964700915572
64643,-1,bounce_resistance,1.0,full,True,87.34,0.47092559543987983
64722,-1,bounce_resistance,1.0,full,True,97.67,0.43194310843708744
64761,-1,bounce_resistance,1.0,full,True,90.46,0.282738055761559
64799,1,bounce_support,-1.0,conflict,True,86.37,0.10466224883645764
64823,1,bounce_support,-1.0,conflict,True,97.98,0.13845978364795455
64854,-1,bounce_resistance,1.0,full,True,87.28,0.14424827576291435
64875,-1,bounce_resistance,1.0,full,True,96.74,0.35893413402556484
64894,-1,bounce_resistance,1.0,full,True,83.91,0.1422130326373745
64902,-1,bounce_resistance,1.0,full,True,88.01,0.47651399465324906
64931,1,bounce_support,-0.556,conflict,True,96.46,0.04765721712547813
64960,1,bounce_support,-0.556,conflict,True,98.27,0.3304318248146231
64978,-1,bounce_resistance,0.556,partial,True,86.34,0.03153284645088153
65026,1,bounce_support,-0.556,conflict,True,88.23,0.37102413286381725
65090,1,bounce_support,-0.556,conflict,True,85.01,0.2851748149259654
65104,1,bounce_support,-0.556,conflict,True,95.82,0.4599365800575839
65125,-1,bounce_resistance,0.556,partial,True,81.67,0.39497794192014285
65142,1,bounce_support,-0.556,conflict,True,81.32,0.4866589244235461
65175,-1,bounce_resistance,0.222,partial,True,82.29,0.37508132956531287
65208,1,bounce_support,0.111,partial,True,74.86,0.0591840584503976
65233,1,bounce_support,0.111,partial,True,84.69,0.4698791793940333
65264,1,bounce_support,0.111,partial,True,68.14,0.2867390189712295
65294,1,bounce_support,0.111,partial,True,70.56,0.3395521288695297
65328,1,bounce_support,0.111,partial,True,98.38,0.014052253981812887
65380,-1,bounce_resistance,-0.111,conflict,True,88.05,0.2343421161631898
65386,-1,bounce_resistance,-0.111,conflict,True,96.16,0.3192303123959098
65409,1,bounce_support,0.111,partial,True,78.36,0.29751449822684495
65438,1,bounce_support,0.111,partial,True,91.66,0.22881908580834273
65480,-1,bounce_resistance,-0.111,conflict,True,97.6,0.48051738071547584
65537,-1,bounce_resistance,-0.111,conflict,True,93.53,0.37183319496620987
65580,-1,bounce_resistance,0.333,partial,True,76.93,0.3153248160611598
65582,-1,bounce_resistance,0.333,partial,True,80.91,0.4149209381574289
65614,-1,bounce_resistance,0.333,partial,True,84.36,0.3156608033056171
65646,-1,bounce_resistance,0.333,partial,True,82.22,0.49275859033979086
65656,-1,bounce_resistance,0.333,partial,True,83.29,0.31608248427795704
65725,-1,bounce_resistance,0.667,partial,True,95.38,0.26841531167066646
65755,1,bounce_support,-1.0,conflict,True,84.39,0.4747262578713584
65786,-1,bounce_resistance,1.0,full,True,85.2,0.4290367286034056
65815,1,bounce_support,-1.0,conflict,True,84.66,0.45235356787078584
65826,1,bounce_support,-1.0,conflict,True,98.1,0.08889571642431299
65836,1,bounce_support,-1.0,conflict,True,98.26,0.45569957484371726
65864,1,bounce_support,-1.0,conflict,True,85.96,0.35596020921703125
65895,-1,bounce_resistance,1.0,full,True,68.77,0.46262844402574416
65915,1,bounce_support,-1.0,conflict,True,99.73,0.019205265894461802
65931,-1,bounce_resistance,1.0,full,True,85.7,0.31439288451031716
66036,-1,bounce_resistance,1.0,full,True,89.29,0.46716019663733865
66046,-1,bounce_resistance,1.0,full,True,84.42,0.25011045054469916
66077,1,bounce_support,-1.0,conflict,True,99.0,0.4626090861741801
66134,-1,bounce_resistance,1.0,full,True,96.78,0.0842120065274034
66178,1,bounce_support,-1.0,conflict,True,95.01,0.20919935073568713
66192,-1,bounce_resistance,1.0,full,True,86.89,0.22068344418313723
66215,-1,bounce_resistance,1.0,full,True,98.18,0.15395719425287108
66291,-1,bounce_resistance,1.0,full,True,86.54,0.05597940682814618
66311,-1,bounce_resistance,1.0,full,True,96.0,0.45876503117506656
66327,-1,bounce_resistance,1.0,full,True,97.83,0.2549888582738938
66414,-1,bounce_resistance,1.0,full,True,69.04,0.49960745019844743
66423,-1,bounce_resistance,1.0,full,True,96.77,0.37246996321312564
66455,-1,bounce_resistance,1.0,full,True,94.71,0.11289624429283555
66463,-1,bounce_resistance,1.0,full,True,88.54,0.36525844757910236
66496,1,bounce_support,-0.556,conflict,True,73.08,0.4681738440312582
66513,1,bounce_support,-0.556,conflict,True,92.36,0.06867750968257366
66520,1,bounce_support,-0.556,conflict,True,95.83,0.38243645160822265
66549,-1,bounce_resistance,0.556,partial,True,84.84,0.2861199861896604
66566,-1,bounce_resistance,0.556,partial,True,97.7,0.2510983588510371
66607,1,bounce_support,-0.556,conflict,True,95.88,0.14972059616404784
66655,-1,bounce_resistance,0.556,partial,True,97.21,0.14595912152975235
66677,1,bounce_support,-0.556,conflict,True,85.28,0.03154793169677375
66761,1,bounce_support,-0.222,conflict,True,85.35,0.45796413562451865
66838,-1,bounce_resistance,-0.111,conflict,True,96.28,0.2892617444777952
66842,-1,bounce_resistance,-0.111,conflict,True,97.5,0.006024779298141477
66898,1,bounce_support,0.111,partial,True,97.76,0.1302668719437851
66900,1,bounce_support,0.111,partial,True,91.75,0.3865321928356209
66984,-1,bounce_resistance,0.667,partial,True,96.83,0.4726438902248818
67053,-1,bounce_resistance,1.0,full,True,67.35,0.05669256007961935
67115,1,bounce_support,-1.0,conflict,True,85.97,0.3729537593692244
67120,1,bounce_support,-0.778,conflict,True,87.15,0.22598952631182784
67210,1,bounce_support,-0.556,conflict,True,95.02,0.38755883163281396
67214,1,bounce_support,-0.556,conflict,True,95.89,0.37398364226136666
67267,-1,bounce_resistance,1.0,full,True,85.23,0.36995686083096074
67293,-1,bounce_resistance,1.0,full,True,81.89,0.4936527798360169
67302,-1,bounce_resistance,1.0,full,True,85.99,0.26710187550709535
67313,-1,bounce_resistance,1.0,full,True,85.19,0.23539015074436387
67343,1,bounce_support,-1.0,conflict,True,85.77,0.3137775766440468
67368,1,bounce_support,-1.0,conflict,True,86.0,0.14354669899689457
67377,1,bounce_support,-0.778,conflict,True,85.08,0.1092386932276194
67430,1,bounce_support,-0.222,conflict,True,85.79,0.42590921849676333
67494,1,bounce_support,0.111,partial,True,97.59,0.46202613596398173
67520,-1,bounce_resistance,-0.111,conflict,True,85.73,0.49551607586833185
67547,-1,bounce_resistance,-0.111,conflict,True,81.67,0.36311741205171666
67555,-1,bounce_resistance,-0.111,conflict,True,82.66,0.10845936310033269
67556,-1,bounce_resistance,-0.111,conflict,True,86.2,0.29697006139064325
67593,1,bounce_support,0.111,partial,True,83.09,0.4574241022721856
67620,1,bounce_support,0.111,partial,True,84.25,0.12322214762811923
67625,1,bounce_support,0.111,partial,True,91.48,0.4386636877153885
67699,-1,bounce_resistance,-0.111,conflict,True,84.45,0.21356446728688513
67714,-1,bounce_resistance,-0.111,conflict,True,91.14,0.1517373890787158
67727,1,bounce_support,0.111,partial,True,93.76,0.015448252501852479
67753,-1,bounce_resistance,-0.111,conflict,True,92.03,0.05165381588119474
67771,1,bounce_support,0.111,partial,True,69.63,0.3853820304695581
67859,1,bounce_support,0.111,partial,True,92.87,0.4713398755294781
67886,1,bounce_support,0.111,partial,True,92.87,0.31181181653224027
67954,1,bounce_support,0.111,partial,True,83.16,0.4296470923015083
68015,1,bounce_support,0.556,partial,True,83.51,0.44296903689081574
68034,1,bounce_support,0.556,partial,True,96.06,0.18460817613182418
68052,-1,bounce_resistance,-0.556,conflict,True,95.38,0.14218847388758188
68136,1,bounce_support,1.0,full,True,84.27,0.24258171285386226
68235,-1,bounce_resistance,-0.556,conflict,True,80.45,0.439398067889401
68267,1,bounce_support,0.556,partial,True,93.83,0.28314831343590696
68274,1,bounce_support,0.556,partial,True,98.83,0.1586961494044948
68300,1,bounce_support,0.556,partial,True,97.39,0.014591074735025134
68327,-1,bounce_resistance,-0.556,conflict,True,78.05,0.14910844914892243
68365,-1,bounce_resistance,-0.556,conflict,True,83.8,0.2590085263641527
68403,-1,bounce_resistance,-0.556,conflict,True,88.76,0.32977896462252043
68437,-1,bounce_resistance,-0.556,conflict,True,94.39,0.08156364554697002
68455,1,bounce_support,0.556,partial,True,79.72,0.34406902220659286
68460,1,bounce_support,0.556,partial,True,86.16,0.39991163203426805
68518,-1,bounce_resistance,-0.556,conflict,True,98.9,0.15602310853582385
68520,-1,bounce_resistance,-0.556,conflict,True,84.14,0.39193776450964063
68561,-1,bounce_resistance,-0.556,conflict,True,84.1,0.33826470769094347
68577,-1,bounce_resistance,-0.556,conflict,True,85.93,0.1517751539820562
68586,-1,bounce_resistance,-0.556,conflict,True,97.98,0.29884688759144185
68625,1,bounce_support,1.0,full,True,79.09,0.28925396147713683
68681,1,bounce_support,1.0,full,True,97.08,0.4066174484756907
68724,1,bounce_support,1.0,full,True,96.26,0.294599250940671
68734,1,bounce_support,1.0,full,True,98.15,0.01771742639467202
68772,-1,bounce_resistance,-1.0,conflict,True,98.7,0.48841613786310617
68801,-1,bounce_resistance,-0.778,conflict,True,86.34,0.056805369093158205
68840,1,bounce_support,1.0,full,True,97.74,0.23997560269071894
68868,-1,bounce_resistance,-0.556,conflict,True,78.74,0.36292137757000104
68887,-1,bounce_resistance,-0.556,conflict,True,85.75,0.32204293654356864
68911,1,bounce_support,0.556,partial,True,81.31,0.12794213664083104
68928,1,bounce_support,1.0,full,True,98.52,0.41188814592114675
68950,-1,bounce_resistance,-1.0,conflict,True,85.94,0.27264412307506275
69022,1,bounce_support,1.0,full,True,87.6,0.28663660623106013
69044,-1,bounce_resistance,-1.0,conflict,True,98.81,0.3763647230284937
69070,1,bounce_support,1.0,full,True,84.87,0.48520335668069725
69083,1,bounce_support,1.0,full,True,72.2,0.14662596365664057
69102,1,bounce_support,1.0,full,True,94.25,0.133508951159453
69131,1,bounce_support,1.0,full,True,83.71,0.4101944586162439
69194,1,bounce_support,1.0,full,True,91.87,0.010379990545031855
69195,1,bounce_support,1.0,full,True,91.02,0.0761845617188334
69234,1,bounce_support,1.0,full,True,95.03,0.4313174430247507
69265,1,bounce_support,1.0,full,True,99.24,0.4699292994552558
69275,1,bounce_support,1.0,full,True,92.49,0.4634940687889423
69287,-1,bounce_resistance,-1.0,conflict,True,82.95,0.3121954455515516
69310,-1,bounce_resistance,-1.0,conflict,True,67.11,0.40843812396751844
69402,1,bounce_support,0.556,partial,True,73.01,0.3119719045992617
69422,-1,bounce_resistance,-0.556,conflict,True,90.37,0.17856761776628222
69465,1,bounce_support,0.556,partial,True,97.21,0.3959482056587874
69517,1,bounce_support,1.0,full,True,79.6,0.4266323384200187
69535,1,bounce_support,1.0,full,True,88.43,0.31311021680062895
69541,1,bounce_support,1.0,full,True,95.14,0.1388728920259569
69589,1,bounce_support,1.0,full,True,92.98,0.42473216548336007
69640,1,bounce_support,1.0,full,True,93.16,0.36192124837771755
69672,1,bounce_support,1.0,full,True,95.61,0.33643849186623537
69689,1,bounce_support,1.0,full,True,83.04,0.40630353721239393
69731,-1,bounce_resistance,-1.0,conflict,True,97.65,0.029840208176179515
69744,-1,bounce_resistance,-1.0,conflict,True,96.21,0.2222698562282821
69774,-1,bounce_resistance,-0.556,conflict,True,82.71,0.41378190980624613
69778,-1,bounce_resistance,-0.556,conflict,True,85.57,0.3008279839680443
69780,-1,bounce_resistance,-0.556,conflict,True,83.33,0.3079343102360409
69818,-1,bounce_resistance,-0.556,conflict,True,97.79,0.0649461742728546
69861,1,bounce_support,1.0,full,True,70.77,0.20998986905141023
69871,1,bounce_support,1.0,full,True,83.87,0.11298925831754417
69929,1,bounce_support,1.0,full,True,93.16,0.41351383684593934
70020,-1,bounce_resistance,-0.556,conflict,True,68.64,0.19207779542487707
70024,-1,bounce_resistance,-0.556,conflict,True,85.41,0.4294248238236191
70075,-1,bounce_resistance,-0.556,conflict,True,97.39,0.44292126554607736
70157,1,bounce_support,0.556,partial,True,78.34,0.299935083976547
70187,1,bounce_support,1.0,full,True,92.39,0.23764488427790845
70237,-1,bounce_resistance,-1.0,conflict,True,69.34,0.471572861567512
70276,1,bounce_support,0.778,partial,True,84.71,0.224682393272431
70304,1,bounce_support,1.0,full,True,96.48,0.09937209690395217
70327,1,bounce_support,1.0,full,True,85.53,0.16966319837255417
70411,1,bounce_support,1.0,full,True,99.7,0.09770202546231668
70440,-1,bounce_resistance,-1.0,conflict,True,97.05,0.1021516459746285
70463,1,bounce_support,1.0,full,True,95.76,0.4760292963865707
70510,-1,bounce_resistance,-0.556,conflict,True,68.36,0.4682676020700567
70527,-1,bounce_resistance,-0.556,conflict,True,79.08,0.19164136148621796
70553,-1,bounce_resistance,-0.556,conflict,True,97.95,0.4102959950445813
70581,1,bounce_support,0.556,partial,True,86.98,0.07560061784969721
70642,1,bounce_support,0.556,partial,True,70.34,0.10500258758679142
70664,1,bounce_support,1.0,full,True,81.11,0.4084137170077982
70679,1,bounce_support,1.0,full,True,92.8,0.022956799101008774
70709,1,bounce_support,1.0,full,True,84.9,0.4975332377337139
70763,-1,bounce_resistance,-1.0,conflict,True,86.42,0.02225571781024317
70782,-1,bounce_resistance,-0.778,conflict,True,83.36,0.49977033933577475
70788,-1,bounce_resistance,-0.778,conflict,True,96.51,0.13929723182815243
70852,1,bounce_support,1.0,full,True,91.49,0.3852382277746065
70887,1,bounce_support,1.0,full,True,94.6,0.3252802455343349
70895,1,bounce_support,1.0,full,True,83.8,0.033907127037123695
70938,1,bounce_support,1.0,full,True,93.7,0.11836515641672123
70959,1,bounce_support,1.0,full,True,94.03,0.12348669116206284
71016,1,bounce_support,1.0,full,True,85.36,0.4390969973367843
71033,1,bounce_support,1.0,full,True,84.72,0.4069217265340147
71080,1,bounce_support,1.0,full,True,94.57,0.1910147403952329
71122,1,bounce_support,1.0,full,True,76.85,0.36799189061415166
71164,-1,bounce_resistance,-1.0,conflict,True,86.89,0.1104251607361119
71183,1,bounce_support,1.0,full,True,97.52,0.13586129404706965
71224,-1,bounce_resistance,-1.0,conflict,True,82.17,0.42245224861018216
71256,-1,bounce_resistance,-0.556,conflict,True,97.04,0.43427914250784844
71264,-1,bounce_resistance,-0.556,conflict,True,97.46,0.3990959551519381
71266,-1,bounce_resistance,-0.556,conflict,True,97.15,0.2268276682212555
71312,-1,bounce_resistance,-0.556,conflict,True,97.33,0.3813142073269604
71350,1,bounce_support,1.0,full,True,81.46,0.4235445549510659
71375,1,bounce_support,1.0,full,True,82.77,0.3885761403997878
71402,1,bounce_support,1.0,full,True,85.63,0.04980950433682049
71421,1,bounce_support,1.0,full,True,94.54,0.47271933510940134
71455,-1,bounce_resistance,-1.0,conflict,True,87.03,0.026214266616414194
71476,1,bounce_support,1.0,full,True,93.77,0.24813821535802072
71524,1,bounce_support,1.0,full,True,89.5,0.11713515333911521
71543,1,bounce_support,1.0,full,True,96.03,0.34300705654813224
71585,1,bounce_support,1.0,full,True,95.88,0.41320311486380873
71599,1,bounce_support,1.0,full,True,96.07,0.42904009270514154
71622,-1,bounce_resistance,-1.0,conflict,True,99.37,0.09185168678337616
71656,1,bounce_support,1.0,full,True,82.34,0.01214196085758916
71660,1,bounce_support,1.0,full,True,87.07,0.28304316193030565
71715,1,bounce_support,1.0,full,True,78.42,0.024466188289287465
71836,1,bounce_support,1.0,full,True,84.48,0.14296306022450478
71857,-1,bounce_resistance,-1.0,conflict,True,80.19,0.38474182479179037
71931,-1,bounce_resistance,-1.0,conflict,True,81.15,0.4801493936770205
72000,-1,bounce_resistance,-1.0,conflict,True,94.79,0.31321246591845264
72051,1,bounce_support,1.0,full,True,81.25,0.39636038856819317
72053,1,bounce_support,1.0,full,True,97.08,0.42588693913496395
72070,-1,bounce_resistance,-1.0,conflict,True,72.31,0.48830327475618185
72126,1,bounce_support,0.778,partial,True,96.22,0.33401677168692756
72176,1,bounce_support,1.0,full,True,84.54,0.08466119269330326
72222,1,bounce_support,1.0,full,True,91.25,0.29724684583646144
72231,1,bounce_support,1.0,full,True,88.76,0.17454053737303787
72253,-1,bounce_resistance,-1.0,conflict,True,98.91,0.2632234496641912
72360,1,bounce_support,1.0,full,True,98.96,0.2691213469409929
72377,1,bounce_support,1.0,full,True,96.71,0.23302687470910735
72437,-1,bounce_resistance,-1.0,conflict,True,97.69,0.37851087950831225
72464,1,bounce_support,1.0,full,True,86.85,0.05396180190169031
72503,-1,bounce_resistance,-1.0,conflict,True,85.33,0.325539843237306
72509,-1,bounce_resistance,-0.778,conflict,True,98.56,0.18588229344472504
72537,1,bounce_support,1.0,full,True,79.95,0.36467361458802533
72596,-1,bounce_resistance,-1.0,conflict,True,95.49,0.4360711374094546
72600,-1,bounce_resistance,-1.0,conflict,True,84.52,0.08838689557783223
72618,-1,bounce_resistance,-0.778,conflict,True,85.1,0.12157227632779324
72666,-1,bounce_resistance,-0.556,conflict,True,83.88,0.43225668390000405
72692,1,bounce_support,0.556,partial,True,84.89,0.3421600467486304
72696,1,bounce_support,0.556,partial,True,87.64,0.3809057381172549
72745,-1,bounce_resistance,-0.556,conflict,True,95.46,0.3335187466931239
72759,1,bounce_support,0.556,partial,True,97.58,0.15851930540019185
72790,-1,bounce_resistance,-0.556,conflict,True,93.46,0.4633781159115293
72806,-1,bounce_resistance,-0.556,conflict,True,97.85,0.2781294166874305
72823,-1,bounce_resistance,-0.556,conflict,True,97.13,0.28534504232874586
72875,-1,bounce_resistance,-0.556,conflict,True,82.23,0.31079360079841223
72898,1,bounce_support,0.556,partial,True,82.97,0.4712938085749639
72978,1,bounce_support,1.0,full,True,95.94,0.0973803004449814
73013,1,bounce_support,1.0,full,True,98.21,0.341585120676728
73088,-1,bounce_resistance,-0.556,conflict,True,98.0,0.48027262534737386
73102,-1,bounce_resistance,-0.556,conflict,True,89.41,0.29617759211977923
73134,-1,bounce_resistance,-0.556,conflict,True,97.77,0.4584490002903524
73145,-1,bounce_resistance,-0.556,conflict,True,97.59,0.4356707102093512
73176,-1,bounce_resistance,0.111,partial,True,90.11,0.047711607972394474
73193,-1,bounce_resistance,0.111,partial,True,90.74,0.2011401476667127
73243,-1,bounce_resistance,0.111,partial,True,93.13,0.281461189626529
73265,-1,bounce_resistance,0.111,partial,True,96.62,0.22318777673436274
73324,1,bounce_support,-0.111,conflict,True,97.13,0.32654701184972706
73373,-1,bounce_resistance,0.111,partial,True,94.62,0.3297975042082429
73425,1,bounce_support,-0.111,conflict,True,92.04,0.07081879329900921
73426,1,bounce_support,-0.111,conflict,True,92.33,0.02652077691159716
73431,1,bounce_support,-0.111,conflict,True,96.2,0.2680794416539583
73445,-1,bounce_resistance,0.111,partial,True,81.98,0.036890039818043036
73471,-1,bounce_resistance,0.111,partial,True,96.37,0.2614659359089229
73474,-1,bounce_resistance,0.111,partial,True,94.61,0.16840265091569415
73502,1,bounce_support,0.111,partial,True,95.38,0.38575888908179445
73515,1,bounce_support,0.333,partial,True,92.81,0.2544288387908024
73525,1,bounce_support,0.333,partial,True,95.62,0.09955151251400983
73540,-1,bounce_resistance,0.111,partial,True,65.75,0.42885997247076424
73604,-1,bounce_resistance,0.111,partial,True,84.65,0.06469659814555001
73619,1,bounce_support,-0.111,conflict,True,97.0,0.3362954370359431
73732,-1,bounce_resistance,0.111,partial,True,85.96,0.42874361396061095
73762,1,bounce_support,-0.111,conflict,True,82.58,0.28441887002309746
