bar,occurred_at,dist_atr,line_id,role,quality,touches,atr,tf,arm,outcome,symbol
716,2018-02-12 21:00:00,0.2879776572859994,1h-R-2760,resistance,92.53,4,0.0019181441945392975,1h,placebo,break,EURUSD.a
31715,2023-02-03 21:00:00,,1h-R-2760,resistance,92.53,4,0.0019181441945392975,1h,random,hold,EURUSD.a
716,2018-02-12 21:00:00,0.3975390982615541,1h-R-2761,resistance,92.08,4,0.0019181441945392975,1h,line,break,EURUSD.a
716,2018-02-12 21:00:00,0.3975390982615541,1h-R-2761,resistance,92.08,4,0.0019181441945392975,1h,placebo,hold,EURUSD.a
48526,2025-10-17 14:00:00,,1h-R-2761,resistance,92.08,4,0.0019181441945392975,1h,random,hold,EURUSD.a
716,2018-02-12 21:00:00,0.3031203665937945,1h-R-2768,resistance,88.43,4,0.0019181441945392975,1h,line,break,EURUSD.a
716,2018-02-12 21:00:00,0.3031203665937945,1h-R-2768,resistance,88.43,4,0.0019181441945392975,1h,placebo,break,EURUSD.a
27892,2022-06-24 09:00:00,,1h-R-2768,resistance,88.43,4,0.0019181441945392975,1h,random,break,EURUSD.a
716,2018-02-12 21:00:00,0.09169649355601195,1h-R-2763,resistance,76.98,3,0.0019181441945392975,1h,line,break,EURUSD.a
716,2018-02-12 21:00:00,0.09169649355601195,1h-R-2763,resistance,76.98,3,0.0019181441945392975,1h,placebo,break,EURUSD.a
53670,2026-08-18 02:00:00,,1h-R-2763,resistance,76.98,3,0.0019181441945392975,1h,random,hold,EURUSD.a
716,2018-02-12 21:00:00,0.07276630796777006,1h-R-2764,resistance,76.38,3,0.0019181441945392975,1h,line,break,EURUSD.a
716,2018-02-12 21:00:00,0.07276630796777006,1h-R-2764,resistance,76.38,3,0.0019181441945392975,1h,placebo,break,EURUSD.a
8131,2019-04-24 00:00:00,,1h-R-2764,resistance,76.38,3,0.0019181441945392975,1h,random,hold,EURUSD.a
716,2018-02-12 21:00:00,0.131026350544296,1h-R-2765,resistance,75.88,3,0.0019181441945392975,1h,line,break,EURUSD.a
716,2018-02-12 21:00:00,0.131026350544296,1h-R-2765,resistance,75.88,3,0.0019181441945392975,1h,placebo,hold,EURUSD.a
30952,2022-12-20 21:00:00,,1h-R-2765,resistance,75.88,3,0.0019181441945392975,1h,random,hold,EURUSD.a
716,2018-02-12 21:00:00,0.039100292988171755,1h-R-2769,resistance,73.98,3,0.0019181441945392975,1h,line,break,EURUSD.a
716,2018-02-12 21:00:00,0.039100292988171755,1h-R-2769,resistance,73.98,3,0.0019181441945392975,1h,placebo,break,EURUSD.a
40451,2024-07-01 22:00:00,,1h-R-2769,resistance,73.98,3,0.0019181441945392975,1h,random,hold,EURUSD.a
716,2018-02-12 21:00:00,0.15182944538776086,1h-R-2770,resistance,73.48,3,0.0019181441945392975,1h,line,break,EURUSD.a
716,2018-02-12 21:00:00,0.15182944538776086,1h-R-2770,resistance,73.48,3,0.0019181441945392975,1h,placebo,hold,EURUSD.a
45506,2025-04-24 18:00:00,,1h-R-2770,resistance,73.48,3,0.0019181441945392975,1h,random,break,EURUSD.a
716,2018-02-12 21:00:00,0.19087669910343485,1h-R-2771,resistance,73.18,3,0.0019181441945392975,1h,line,break,EURUSD.a
716,2018-02-12 21:00:00,0.19087669910343485,1h-R-2771,resistance,73.18,3,0.0019181441945392975,1h,placebo,break,EURUSD.a
22513,2021-08-16 06:00:00,,1h-R-2771,resistance,73.18,3,0.0019181441945392975,1h,random,hold,EURUSD.a
718,2018-02-12 23:00:00,0.007814221759440052,1h-R-2754,resistance,96.81,4,0.0018217161677405182,1h,line,break,EURUSD.a
718,2018-02-12 23:00:00,0.007814221759440052,1h-R-2754,resistance,96.81,4,0.0018217161677405182,1h,placebo,hold,EURUSD.a
46529,2025-06-24 09:00:00,,1h-R-2754,resistance,96.81,4,0.0018217161677405182,1h,random,break,EURUSD.a
718,2018-02-12 23:00:00,0.37758322319693977,1h-R-2774,resistance,87.06,4,0.0018217161677405182,1h,line,break,EURUSD.a
718,2018-02-12 23:00:00,0.37758322319693977,1h-R-2774,resistance,87.06,4,0.0018217161677405182,1h,placebo,break,EURUSD.a
33765,2023-06-05 07:00:00,,1h-R-2774,resistance,87.06,4,0.0018217161677405182,1h,random,hold,EURUSD.a
718,2018-02-12 23:00:00,0.10234777592269753,1h-R-2756,resistance,81.76,3,0.0018217161677405182,1h,line,break,EURUSD.a
718,2018-02-12 23:00:00,0.10234777592269753,1h-R-2756,resistance,81.76,3,0.0018217161677405182,1h,placebo,break,EURUSD.a
4716,2018-10-03 17:00:00,,1h-R-2756,resistance,81.76,3,0.0018217161677405182,1h,random,hold,EURUSD.a
721,2018-02-13 02:00:00,0.07940797221787142,1h-R-2773,resistance,87.47,4,0.001666975371911798,1h,line,break,EURUSD.a
721,2018-02-13 02:00:00,0.07940797221787142,1h-R-2773,resistance,87.47,4,0.001666975371911798,1h,placebo,hold,EURUSD.a
38994,2024-04-08 05:00:00,,1h-R-2773,resistance,87.47,4,0.001666975371911798,1h,random,hold,EURUSD.a
721,2018-02-13 02:00:00,0.04042729453798927,1h-R-2777,resistance,71.77,3,0.001666975371911798,1h,line,break,EURUSD.a
721,2018-02-13 02:00:00,0.04042729453798927,1h-R-2777,resistance,71.77,3,0.001666975371911798,1h,placebo,hold,EURUSD.a
48880,2025-11-07 08:00:00,,1h-R-2777,resistance,71.77,3,0.001666975371911798,1h,random,break,EURUSD.a
754,2018-02-14 11:00:00,0.19724396279087003,1h-S-2901,support,70.19,3,0.0015959723882720237,1h,line,break,EURUSD.a
754,2018-02-14 11:00:00,0.19724396279087003,1h-S-2901,support,70.19,3,0.0015959723882720237,1h,placebo,break,EURUSD.a
19518,2021-02-22 11:00:00,,1h-S-2901,support,70.19,3,0.0015959723882720237,1h,random,hold,EURUSD.a
755,2018-02-14 12:00:00,0.07165794039242343,1h-S-2893,support,75.0,3,0.0016034029319668818,1h,line,break,EURUSD.a
755,2018-02-14 12:00:00,0.07165794039242343,1h-S-2893,support,75.0,3,0.0016034029319668818,1h,placebo,break,EURUSD.a
16673,2020-09-04 22:00:00,,1h-S-2893,support,75.0,3,0.0016034029319668818,1h,random,break,EURUSD.a
755,2018-02-14 12:00:00,0.05139777773539797,1h-S-2894,support,74.8,3,0.0016034029319668818,1h,line,break,EURUSD.a
755,2018-02-14 12:00:00,0.05139777773539797,1h-S-2894,support,74.8,3,0.0016034029319668818,1h,placebo,hold,EURUSD.a
50929,2026-03-10 21:00:00,,1h-S-2894,support,74.8,3,0.0016034029319668818,1h,random,break,EURUSD.a
823,2018-02-19 08:00:00,0.38058098326282175,1h-S-3159,support,93.14,4,0.0016724687567529356,1h,line,hold,EURUSD.a
823,2018-02-19 08:00:00,0.38058098326282175,1h-S-3159,support,93.14,4,0.0016724687567529356,1h,placebo,break,EURUSD.a
7406,2019-03-12 19:00:00,,1h-S-3159,support,93.14,4,0.0016724687567529356,1h,random,hold,EURUSD.a
875,2018-02-21 12:00:00,0.31532718648107566,1h-R-3370,resistance,83.68,4,0.0016568091721498154,1h,line,hold,EURUSD.a
875,2018-02-21 12:00:00,0.31532718648107566,1h-R-3370,resistance,83.68,4,0.0016568091721498154,1h,placebo,break,EURUSD.a
14599,2020-05-07 12:00:00,,1h-R-3370,resistance,83.68,4,0.0016568091721498154,1h,random,hold,EURUSD.a
875,2018-02-21 12:00:00,0.20719002650003904,1h-R-3371,resistance,83.38,4,0.0016568091721498154,1h,line,hold,EURUSD.a
875,2018-02-21 12:00:00,0.20719002650003904,1h-R-3371,resistance,83.38,4,0.0016568091721498154,1h,placebo,hold,EURUSD.a
10877,2019-10-01 10:00:00,,1h-R-3371,resistance,83.38,4,0.0016568091721498154,1h,random,break,EURUSD.a
875,2018-02-21 12:00:00,0.3602408797184412,1h-R-3369,resistance,69.68,3,0.0016568091721498154,1h,line,hold,EURUSD.a
875,2018-02-21 12:00:00,0.3602408797184412,1h-R-3369,resistance,69.68,3,0.0016568091721498154,1h,placebo,break,EURUSD.a
52662,2026-06-19 02:00:00,,1h-R-3369,resistance,69.68,3,0.0016568091721498154,1h,random,hold,EURUSD.a
880,2018-02-21 17:00:00,0.22548578614796685,1h-R-3445,resistance,73.24,3,0.0017353679790322201,1h,line,hold,EURUSD.a
880,2018-02-21 17:00:00,0.22548578614796685,1h-R-3445,resistance,73.24,3,0.0017353679790322201,1h,placebo,break,EURUSD.a
48288,2025-10-03 16:00:00,,1h-R-3445,resistance,73.24,3,0.0017353679790322201,1h,random,hold,EURUSD.a
883,2018-02-21 20:00:00,0.016674777277247605,1h-R-3371,resistance,82.69,5,0.0017725887208213675,1h,line,hold,EURUSD.a
883,2018-02-21 20:00:00,0.016674777277247605,1h-R-3371,resistance,82.69,5,0.0017725887208213675,1h,placebo,break,EURUSD.a
48159,2025-09-26 07:00:00,,1h-R-3371,resistance,82.69,5,0.0017725887208213675,1h,random,hold,EURUSD.a
883,2018-02-21 20:00:00,0.12695670132808035,1h-R-3370,resistance,81.99,4,0.0017725887208213675,1h,line,hold,EURUSD.a
883,2018-02-21 20:00:00,0.12695670132808035,1h-R-3370,resistance,81.99,4,0.0017725887208213675,1h,placebo,break,EURUSD.a
44659,2025-03-06 10:00:00,,1h-R-3370,resistance,81.99,4,0.0017725887208213675,1h,random,break,EURUSD.a
883,2018-02-21 20:00:00,0.18661260657322415,1h-R-3369,resistance,67.99,3,0.0017725887208213675,1h,line,hold,EURUSD.a
883,2018-02-21 20:00:00,0.18661260657322415,1h-R-3369,resistance,67.99,3,0.0017725887208213675,1h,placebo,break,EURUSD.a
22928,2021-09-08 13:00:00,,1h-R-3369,resistance,67.99,3,0.0017725887208213675,1h,random,break,EURUSD.a
902,2018-02-22 15:00:00,0.33003658734840335,1h-S-3550,support,85.44,3,0.001814038836730367,1h,line,hold,EURUSD.a
902,2018-02-22 15:00:00,0.33003658734840335,1h-S-3550,support,85.44,3,0.001814038836730367,1h,placebo,hold,EURUSD.a
38379,2024-03-01 13:00:00,,1h-S-3550,support,85.44,3,0.001814038836730367,1h,random,break,EURUSD.a
902,2018-02-22 15:00:00,0.20502858981334487,1h-S-3552,support,84.09,3,0.001814038836730367,1h,line,hold,EURUSD.a
902,2018-02-22 15:00:00,0.20502858981334487,1h-S-3552,support,84.09,3,0.001814038836730367,1h,placebo,hold,EURUSD.a
49567,2025-12-17 23:00:00,,1h-S-3552,support,84.09,3,0.001814038836730367,1h,random,break,EURUSD.a
902,2018-02-22 15:00:00,0.2163272514111974,1h-S-3553,support,83.89,3,0.001814038836730367,1h,line,hold,EURUSD.a
902,2018-02-22 15:00:00,0.2163272514111974,1h-S-3553,support,83.89,3,0.001814038836730367,1h,placebo,hold,EURUSD.a
8758,2019-05-30 03:00:00,,1h-S-3553,support,83.89,3,0.001814038836730367,1h,random,break,EURUSD.a
902,2018-02-22 15:00:00,0.2214322752384075,1h-S-3554,support,83.59,3,0.001814038836730367,1h,line,hold,EURUSD.a
902,2018-02-22 15:00:00,0.2214322752384075,1h-S-3554,support,83.59,3,0.001814038836730367,1h,placebo,hold,EURUSD.a
27915,2022-06-27 08:00:00,,1h-S-3554,support,83.59,3,0.001814038836730367,1h,random,hold,EURUSD.a
902,2018-02-22 15:00:00,0.13434315670054714,1h-S-3555,support,83.19,3,0.001814038836730367,1h,line,hold,EURUSD.a
902,2018-02-22 15:00:00,0.13434315670054714,1h-S-3555,support,83.19,3,0.001814038836730367,1h,placebo,hold,EURUSD.a
42250,2024-10-14 21:00:00,,1h-S-3555,support,83.19,3,0.001814038836730367,1h,random,hold,EURUSD.a
902,2018-02-22 15:00:00,0.17453563487827864,1h-S-3556,support,82.94,3,0.001814038836730367,1h,line,hold,EURUSD.a
902,2018-02-22 15:00:00,0.17453563487827864,1h-S-3556,support,82.94,3,0.001814038836730367,1h,placebo,hold,EURUSD.a
43300,2024-12-13 15:00:00,,1h-S-3556,support,82.94,3,0.001814038836730367,1h,random,break,EURUSD.a
902,2018-02-22 15:00:00,0.19425215449963304,1h-S-3557,support,82.74,3,0.001814038836730367,1h,line,hold,EURUSD.a
902,2018-02-22 15:00:00,0.19425215449963304,1h-S-3557,support,82.74,3,0.001814038836730367,1h,placebo,hold,EURUSD.a
7258,2019-03-04 15:00:00,,1h-S-3557,support,82.74,3,0.001814038836730367,1h,random,break,EURUSD.a
943,2018-02-26 08:00:00,0.1043809631394331,1h-R-3402,resistance,95.46,5,0.001517635510371922,1h,line,break,EURUSD.a
943,2018-02-26 08:00:00,0.1043809631394331,1h-R-3402,resistance,95.46,5,0.001517635510371922,1h,placebo,break,EURUSD.a
33827,2023-06-07 21:00:00,,1h-R-3402,resistance,95.46,5,0.001517635510371922,1h,random,break,EURUSD.a
953,2018-02-26 18:00:00,0.3598692892704728,1h-S-3555,support,91.22,4,0.0017902590703560222,1h,line,hold,EURUSD.a
953,2018-02-26 18:00:00,0.3598692892704728,1h-S-3555,support,91.22,4,0.0017902590703560222,1h,placebo,hold,EURUSD.a
33256,2023-05-05 02:00:00,,1h-S-3555,support,91.22,4,0.0017902590703560222,1h,random,hold,EURUSD.a
953,2018-02-26 18:00:00,0.24154283007658384,1h-S-3700,support,82.81,3,0.0017902590703560222,1h,line,hold,EURUSD.a
953,2018-02-26 18:00:00,0.24154283007658384,1h-S-3700,support,82.81,3,0.0017902590703560222,1h,placebo,hold,EURUSD.a
21405,2021-06-11 02:00:00,,1h-S-3700,support,82.81,3,0.0017902590703560222,1h,random,hold,EURUSD.a
975,2018-02-27 16:00:00,0.05108829055640625,1h-S-3700,support,97.65,5,0.0015481220496762604,1h,line,break,EURUSD.a
975,2018-02-27 16:00:00,0.05108829055640625,1h-S-3700,support,97.65,5,0.0015481220496762604,1h,placebo,break,EURUSD.a
25228,2022-01-20 09:00:00,,1h-S-3700,support,97.65,5,0.0015481220496762604,1h,random,break,EURUSD.a
975,2018-02-27 16:00:00,0.054506501000302465,1h-S-3555,support,92.53,5,0.0015481220496762604,1h,line,break,EURUSD.a
975,2018-02-27 16:00:00,0.054506501000302465,1h-S-3555,support,92.53,5,0.0015481220496762604,1h,placebo,break,EURUSD.a
11452,2019-11-04 09:00:00,,1h-S-3555,support,92.53,5,0.0015481220496762604,1h,random,break,EURUSD.a
976,2018-02-27 17:00:00,0.06104897441506121,1h-S-3552,support,96.55,5,0.0016361133318422423,1h,line,break,EURUSD.a
976,2018-02-27 17:00:00,0.06104897441506121,1h-S-3552,support,96.55,5,0.0016361133318422423,1h,placebo,break,EURUSD.a
31874,2023-02-14 12:00:00,,1h-S-3552,support,96.55,5,0.0016361133318422423,1h,random,break,EURUSD.a
976,2018-02-27 17:00:00,0.20093803409065142,1h-S-3553,support,96.35,5,0.0016361133318422423,1h,line,break,EURUSD.a
976,2018-02-27 17:00:00,0.20093803409065142,1h-S-3553,support,96.35,5,0.0016361133318422423,1h,placebo,break,EURUSD.a
6055,2018-12-20 12:00:00,,1h-S-3553,support,96.35,5,0.0016361133318422423,1h,random,break,EURUSD.a
976,2018-02-27 17:00:00,0.11320844308203709,1h-S-3807,support,94.53,4,0.0016361133318422423,1h,line,break,EURUSD.a
976,2018-02-27 17:00:00,0.11320844308203709,1h-S-3807,support,94.53,4,0.0016361133318422423,1h,placebo,break,EURUSD.a
9317,2019-07-02 10:00:00,,1h-S-3807,support,94.53,4,0.0016361133318422423,1h,random,hold,EURUSD.a
976,2018-02-27 17:00:00,0.26414348339319904,1h-S-3554,support,88.75,4,0.0016361133318422423,1h,line,break,EURUSD.a
976,2018-02-27 17:00:00,0.26414348339319904,1h-S-3554,support,88.75,4,0.0016361133318422423,1h,placebo,break,EURUSD.a
31951,2023-02-17 17:00:00,,1h-S-3554,support,88.75,4,0.0016361133318422423,1h,random,hold,EURUSD.a
976,2018-02-27 17:00:00,0.0723743863631296,1h-S-3557,support,87.9,4,0.0016361133318422423,1h,line,break,EURUSD.a
976,2018-02-27 17:00:00,0.0723743863631296,1h-S-3557,support,87.9,4,0.0016361133318422423,1h,placebo,break,EURUSD.a
6734,2019-01-31 19:00:00,,1h-S-3557,support,87.9,4,0.0016361133318422423,1h,random,hold,EURUSD.a
1115,2018-03-07 13:00:00,0.30838787426203046,1h-R-4488,resistance,86.37,5,0.0016163293613012798,1h,line,hold,EURUSD.a
1115,2018-03-07 13:00:00,0.30838787426203046,1h-R-4488,resistance,86.37,5,0.0016163293613012798,1h,placebo,hold,EURUSD.a
51639,2026-04-21 11:00:00,,1h-R-4488,resistance,86.37,5,0.0016163293613012798,1h,random,hold,EURUSD.a
1119,2018-03-07 17:00:00,0.29231317267395635,1h-S-4471,support,71.61,4,0.0017561074262839784,1h,line,break,EURUSD.a
1119,2018-03-07 17:00:00,0.29231317267395635,1h-S-4471,support,71.61,4,0.0017561074262839784,1h,placebo,hold,EURUSD.a
22150,2021-07-26 03:00:00,,1h-S-4471,support,71.61,4,0.0017561074262839784,1h,random,hold,EURUSD.a
1120,2018-03-07 18:00:00,0.02497342041297308,1h-S-4472,support,57.43,3,0.0018335283244065481,1h,line,break,EURUSD.a
1120,2018-03-07 18:00:00,0.02497342041297308,1h-S-4472,support,57.43,3,0.0018335283244065481,1h,placebo,break,EURUSD.a
34128,2023-06-26 10:00:00,,1h-S-4472,support,57.43,3,0.0018335283244065481,1h,random,hold,EURUSD.a
1136,2018-03-08 10:00:00,0.33633220033705696,1h-R-4666,resistance,72.94,3,0.0013154382541450255,1h,line,hold,EURUSD.a
1136,2018-03-08 10:00:00,0.33633220033705696,1h-R-4666,resistance,72.94,3,0.0013154382541450255,1h,placebo,hold,EURUSD.a
36404,2023-11-06 06:00:00,,1h-R-4666,resistance,72.94,3,0.0013154382541450255,1h,random,break,EURUSD.a
1141,2018-03-08 15:00:00,0.18485774016804196,1h-R-4667,resistance,85.86,4,0.0016881574189628503,1h,line,hold,EURUSD.a
1141,2018-03-08 15:00:00,0.18485774016804196,1h-R-4667,resistance,85.86,4,0.0016881574189628503,1h,placebo,hold,EURUSD.a
22116,2021-07-22 17:00:00,,1h-R-4667,resistance,85.86,4,0.0016881574189628503,1h,random,hold,EURUSD.a
1141,2018-03-08 15:00:00,0.36349475276625903,1h-R-4666,resistance,72.36,3,0.0016881574189628503,1h,line,hold,EURUSD.a
1141,2018-03-08 15:00:00,0.36349475276625903,1h-R-4666,resistance,72.36,3,0.0016881574189628503,1h,placebo,hold,EURUSD.a
48102,2025-09-23 22:00:00,,1h-R-4666,resistance,72.36,3,0.0016881574189628503,1h,random,hold,EURUSD.a
1162,2018-03-09 12:00:00,0.32479030985343976,1h-S-4720,support,85.61,3,0.0015809390509286159,1h,line,hold,EURUSD.a
1162,2018-03-09 12:00:00,0.32479030985343976,1h-S-4720,support,85.61,3,0.0015809390509286159,1h,placebo,break,EURUSD.a
39216,2024-04-19 11:00:00,,1h-S-4720,support,85.61,3,0.0015809390509286159,1h,random,hold,EURUSD.a
1185,2018-03-12 12:00:00,0.24582887593215844,1h-S-4845,support,83.98,3,0.0013815772360321037,1h,line,break,EURUSD.a
1185,2018-03-12 12:00:00,0.24582887593215844,1h-S-4845,support,83.98,3,0.0013815772360321037,1h,placebo,hold,EURUSD.a
37289,2023-12-28 03:00:00,,1h-S-4845,support,83.98,3,0.0013815772360321037,1h,random,break,EURUSD.a
1185,2018-03-12 12:00:00,0.17020217686736555,1h-S-4846,support,83.63,3,0.0013815772360321037,1h,line,break,EURUSD.a
1185,2018-03-12 12:00:00,0.17020217686736555,1h-S-4846,support,83.63,3,0.0013815772360321037,1h,placebo,hold,EURUSD.a
43085,2024-12-02 16:00:00,,1h-S-4846,support,83.63,3,0.0013815772360321037,1h,random,hold,EURUSD.a
1185,2018-03-12 12:00:00,0.22321761138590743,1h-S-4847,support,83.33,3,0.0013815772360321037,1h,line,break,EURUSD.a
1185,2018-03-12 12:00:00,0.22321761138590743,1h-S-4847,support,83.33,3,0.0013815772360321037,1h,placebo,hold,EURUSD.a
43855,2025-01-17 22:00:00,,1h-S-4847,support,83.33,3,0.0013815772360321037,1h,random,hold,EURUSD.a
1185,2018-03-12 12:00:00,0.39320119656120933,1h-S-4849,support,82.43,3,0.0013815772360321037,1h,line,break,EURUSD.a
1185,2018-03-12 12:00:00,0.39320119656120933,1h-S-4849,support,82.43,3,0.0013815772360321037,1h,placebo,break,EURUSD.a
49185,2025-11-26 01:00:00,,1h-S-4849,support,82.43,3,0.0013815772360321037,1h,random,hold,EURUSD.a
1185,2018-03-12 12:00:00,0.33369189556455103,1h-S-4851,support,81.58,3,0.0013815772360321037,1h,line,break,EURUSD.a
1185,2018-03-12 12:00:00,0.33369189556455103,1h-S-4851,support,81.58,3,0.0013815772360321037,1h,placebo,break,EURUSD.a
23352,2021-10-04 05:00:00,,1h-S-4851,support,81.58,3,0.0013815772360321037,1h,random,hold,EURUSD.a
1185,2018-03-12 12:00:00,0.2749672373926822,1h-S-4852,support,80.83,3,0.0013815772360321037,1h,line,break,EURUSD.a
1185,2018-03-12 12:00:00,0.2749672373926822,1h-S-4852,support,80.83,3,0.0013815772360321037,1h,placebo,break,EURUSD.a
1105,2018-03-07 03:00:00,,1h-S-4852,support,80.83,3,0.0013815772360321037,1h,random,break,EURUSD.a
1211,2018-03-13 14:00:00,0.3016994876453538,1h-R-4873,resistance,95.9,5,0.0012672689232649263,1h,line,break,EURUSD.a
1211,2018-03-13 14:00:00,0.3016994876453538,1h-R-4873,resistance,95.9,5,0.0012672689232649263,1h,placebo,break,EURUSD.a
51021,2026-03-16 17:00:00,,1h-R-4873,resistance,95.9,5,0.0012672689232649263,1h,random,break,EURUSD.a
1211,2018-03-13 14:00:00,0.22009449912206913,1h-R-4872,resistance,95.5,4,0.0012672689232649263,1h,line,break,EURUSD.a
1211,2018-03-13 14:00:00,0.22009449912206913,1h-R-4872,resistance,95.5,4,0.0012672689232649263,1h,placebo,break,EURUSD.a
10087,2019-08-15 12:00:00,,1h-R-4872,resistance,95.5,4,0.0012672689232649263,1h,random,hold,EURUSD.a
1211,2018-03-13 14:00:00,0.2751441825997001,1h-R-4874,resistance,94.4,4,0.0012672689232649263,1h,line,break,EURUSD.a
1211,2018-03-13 14:00:00,0.2751441825997001,1h-R-4874,resistance,94.4,4,0.0012672689232649263,1h,placebo,break,EURUSD.a
16443,2020-08-24 08:00:00,,1h-R-4874,resistance,94.4,4,0.0012672689232649263,1h,random,break,EURUSD.a
1363,2018-03-21 22:00:00,0.17848068319928542,1h-R-5446,resistance,97.09,4,0.0019329822915055996,1h,line,break,EURUSD.a
1363,2018-03-21 22:00:00,0.17848068319928542,1h-R-5446,resistance,97.09,4,0.0019329822915055996,1h,placebo,hold,EURUSD.a
31720,2023-02-06 02:00:00,,1h-R-5446,resistance,97.09,4,0.0019329822915055996,1h,random,hold,EURUSD.a
1363,2018-03-21 22:00:00,0.22650221646510113,1h-R-5447,resistance,80.34,3,0.0019329822915055996,1h,line,break,EURUSD.a
1363,2018-03-21 22:00:00,0.22650221646510113,1h-R-5447,resistance,80.34,3,0.0019329822915055996,1h,placebo,break,EURUSD.a
4751,2018-10-05 04:00:00,,1h-R-5447,resistance,80.34,3,0.0019329822915055996,1h,random,hold,EURUSD.a
1423,2018-03-26 10:00:00,0.07216062348575547,1h-R-5933,resistance,74.97,3,0.0015604078036059036,1h,line,break,EURUSD.a
1423,2018-03-26 10:00:00,0.07216062348575547,1h-R-5933,resistance,74.97,3,0.0015604078036059036,1h,placebo,break,EURUSD.a
1151,2018-03-09 01:00:00,,1h-R-5933,resistance,74.97,3,0.0015604078036059036,1h,random,hold,EURUSD.a
1496,2018-03-29 11:00:00,0.33092770738869337,1h-S-6292,support,80.56,3,0.0015171951458061573,1h,line,hold,EURUSD.a
1496,2018-03-29 11:00:00,0.33092770738869337,1h-S-6292,support,80.56,3,0.0015171951458061573,1h,placebo,hold,EURUSD.a
46066,2025-05-28 02:00:00,,1h-S-6292,support,80.56,3,0.0015171951458061573,1h,random,break,EURUSD.a
1496,2018-03-29 11:00:00,0.2913557161599963,1h-S-6293,support,79.81,3,0.0015171951458061573,1h,line,hold,EURUSD.a
1496,2018-03-29 11:00:00,0.2913557161599963,1h-S-6293,support,79.81,3,0.0015171951458061573,1h,placebo,hold,EURUSD.a
28929,2022-08-24 14:00:00,,1h-S-6293,support,79.81,3,0.0015171951458061573,1h,random,hold,EURUSD.a
1502,2018-03-29 17:00:00,0.06399610440846988,1h-S-6287,support,97.92,4,0.0017689495852777056,1h,line,hold,EURUSD.a
1502,2018-03-29 17:00:00,0.06399610440846988,1h-S-6287,support,97.92,4,0.0017689495852777056,1h,placebo,hold,EURUSD.a
